"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","축산업무구분명","축산물가공업구분명","축산일련번호","권리주체일련번호","총인원"
"3220000","322000001020050004","20050225","","01","영업/정상","0000","정상","","","","","02-541-2651","0","","서울특별시 강남구 삼성동 34-3 키스톤빌딩 ","서울특별시 강남구 선릉로 636, 키스톤빌딩 1층 (삼성동)","06093","퍼피즌동물병원","2021-06-01 09:03:00","U","2021-06-03 02:40:00.0","","203734.271854963    ","445664.7050852      ","동물병원","","","000",""
"3220000","322000001020100005","20100310","","01","영업/정상","0000","정상","","","","","02-3412-7582","0","","서울특별시 강남구 개포동 186-17번지 개포종합상가 1층 ","서울특별시 강남구 개포로 512 (개포동, 개포종합상가 1층)","06329","개포동물병원","2019-01-18 13:50:19","U","2019-01-20 02:40:00.0","","206016.389900122    ","443010.2799779      ","동물병원","","","000",""
"3220000","322000001019990002","19990424","","01","영업/정상","0000","정상","","","","","02-576-8275","0","","서울특별시 강남구 개포동 1211번지 ","서울특별시 강남구 개포로 260 (개포동)","06309","자연동물병원","2019-01-17 19:50:46","U","2019-01-19 02:40:00.0","","204434.591039199    ","441898.453101816    ","동물병원","","","000",""
"3220000","322000001020160009","20160902","","01","영업/정상","0000","정상","","","","","02-459-5955","0","","서울특별시 강남구 수서동 595번지 제이스프라자 109호 ","서울특별시 강남구 광평로 196, 1층 109호 (수서동, 제이스프라자)","06362","수서동물병원","2020-03-31 16:10:15","U","2020-04-02 02:40:00.0","","208253.230844848    ","442427.180379012    ","동물병원","","","000",""
"3220000","322000001019910001","19910215","","01","영업/정상","0000","정상","","","","","02-543-4037","75.36","","서울특별시 강남구 논현동 95-16번지 논현빌딩 ","서울특별시 강남구 도산대로50길 13, 논현빌딩 3층 (논현동)","06055","청담동물병원","2019-05-15 16:01:45","U","2019-05-17 02:40:00.0","","203262.260202912    ","446597.07239259     ","동물병원","","","000",""
"3110000","311000001020220001","20220818","","01","영업/정상","0000","정상","","","","","","166.55","","서울특별시 은평구 응암동 107-19","서울특별시 은평구 응암로 278, 3층 (응암동)","03465","서울은내과동물병원","2022-08-18 11:05:55","I","2021-12-07 22:00:00.0","","192839.136288113","454893.196550943","","","","",""
"3220000","322000001020160010","20160913","","01","영업/정상","0000","정상","","","","","02-547-7588","0","","서울특별시 강남구 신사동 617 성수빌딩","서울특별시 강남구 압구정로 226, 성수빌딩 103호 (신사동)","06023","압구정동물의료센터","2022-08-17 09:43:52","U","2021-12-07 23:09:00.0","","202807.850624203","447380.386471249","","","","",""
"3220000","322000001020190004","20190920","","01","영업/정상","0000","정상","","","","","02-501-8275","0","","서울특별시 강남구 대치동 990-1 무진빌딩","서울특별시 강남구 도곡로 520, 무진빌딩 1층 (대치동)","06282","대치동물메디컬센터","2022-09-05 12:49:02","U","2021-12-09 00:07:00.0","","205540.46591416","444135.75996431","","","","",""
"3220000","322000001020210003","20210408","","01","영업/정상","0000","정상","","","","","02-2237-7582","","","서울특별시 강남구 청담동 46 베디베로스퀘어 ","서울특별시 강남구 삼성로133길 7, 베디베로스퀘어 5층 (청담동)","06068","놀로동물행동클리닉","2021-04-08 09:40:42","I","2021-04-10 00:23:08.0","","204264.723996402    ","446357.616710484    ","동물병원","","","000",""
"3220000","322000001020150009","20150225","","01","영업/정상","0000","정상","","","","","02-576-1239","0","","서울특별시 강남구 도곡동 545-6번지 1층,2층 ","서울특별시 강남구 도곡로 174, 1,2층 (도곡동)","06261","강남다온동물병원","2019-01-17 18:21:17","U","2019-01-19 02:40:00.0","","203333.026469058    ","443237.669180587    ","동물병원","","","000",""
"3230000","323000001020090003","20090423","","03","폐업","0002","폐업","20100407","","","","02-565-7582","0","","서울특별시 송파구 잠실동 19-9번지 2A12호","","","알프스 동물병원","2015-07-29 17:35:42","I","2018-08-31 23:59:59.0","","207373.50021477     ","445545.656024061    ","동물병원","","","000",""
"3220000","322000001020150010","20150529","","01","영업/정상","0000","정상","","","","","3443-0275","0","","서울특별시 강남구 신사동 528-3번지 덕산빌딩 203호 ","서울특별시 강남구 압구정로 108 (신사동, 덕산빌딩 203호 )","06028","압구정웰동물병원","2019-01-17 18:20:26","U","2019-01-19 02:40:00.0","","201749.456413619    ","446742.828123922    ","동물병원","","","000",""
"3220000","322000001020150011","20150623","","01","영업/정상","0000","정상","","","","","557-1555","0","","서울특별시 강남구 역삼동 694-11 연안이씨빌딩 1층 ","서울특별시 강남구 선릉로 533, 연안이씨빌딩 1층 (역삼동)","06149","선릉동물병원","2020-07-16 18:06:39","U","2020-07-18 02:40:00.0","","204064.479439681    ","444962.306468933    ","동물병원","","","000",""
"3220000","322000001020040007","20040507","","01","영업/정상","0000","정상","","","","","02-572-9300","0","","서울특별시 강남구 도곡동 180-31번지 1층 ","서울특별시 강남구 남부순환로 2737, 1층 (도곡동)","06274","우리집동물병원","2019-03-07 09:15:42","U","2019-03-09 02:40:00.0","","203923.903410608    ","442699.093833218    ","동물병원","","","000",""
"3220000","322000001020050008","2005-04-14","","01","영업/정상","0000","정상","","","","","02-3442-3785","0","","서울특별시 강남구 논현동 181-8 1층","서울특별시 강남구 강남대로118길 47, 1층 (논현동)","06119","논현동물병원","2023-05-16 16:20:47","U","2022-12-04 23:08:00.0","","202300.540921385","445031.940057654","","","","",""
"3220000","322000001020180002","20180514","","01","영업/정상","0000","정상","","","","","02-6951-4327","0","","서울특별시 강남구 압구정동 455번지 상가 제2층 203호","서울특별시 강남구 압구정로29길 68, 2층 203호 (압구정동, 현대아파트)","06004","봄사랑 동물병원","2020-03-31 16:08:44","U","2020-04-02 02:40:00.0","","202454.970010312    ","447748.161018109    ","동물병원","","","000",""
"3220000","322000001020180003","20180601","","01","영업/정상","0000","정상","","","","","02-454-8275","0","","서울특별시 강남구 삼성동 10-25 대호빌딩 1층 ","서울특별시 강남구 봉은사로57길 59, 대호빌딩 1층 (삼성동)","06092","혜민동물병원","2020-09-02 10:22:50","U","2020-09-04 02:40:00.0","","203796.465          ","445820.365          ","동물병원","","","000",""
"3220000","322000001020140010","20140829","","01","영업/정상","0000","정상","","","","","6053-6052","0","","서울특별시 강남구 일원동 719번지 푸른마을아파트 상가동 102호","서울특별시 강남구 일원로14길 25, 상가동 102호 (일원동, 푸른마을아파트)","06356","수정동물병원","2019-03-07 10:53:33","U","2019-03-09 02:40:00.0","","207082.852867151    ","442411.500091131    ","동물병원","","","000",""
"3220000","322000001020140011","20141226","","01","영업/정상","0000","정상","","","","","02-511-2842","0","","서울특별시 강남구 청담동 1-18번지 2층 ","서울특별시 강남구 선릉로 756, 2층 (청담동, 대성빌딩)","06062","이비치 동물치과병원","2019-01-17 20:01:30","U","2019-01-19 02:40:00.0","","203436.958998467    ","446670.677022694    ","동물병원","","","000",""
"3220000","322000001020150002","20150105","","01","영업/정상","0000","정상","","","","","445-7579","0","","서울특별시 강남구 세곡동 581 강남리더스프라자 202-1호","서울특별시 강남구 헌릉로 569, 202-1호 (세곡동, 강남리더스프라자)","06376","마더스동물병원","2021-03-18 18:15:08","U","2021-03-20 02:40:00.0","","208882.245870174    ","440405.743740801    ","동물병원","","","000",""
"3220000","322000001020070002","20070809","","04","취소/말소/만료/정지/중지","0004","말소","","","","","","0","","서울특별시 강남구 대치동 500번지 우성(아)상가101호 ","서울특별시 강남구 남부순환로 2912 (대치동,우성(아)상가101호)","","펫프랜즈","2007-08-10 09:27:34","I","2018-08-31 23:59:59.0","","204992.451561361    ","443183.576115254    ","동물병원","","","L00",""
"3220000","322000001020120010","20120918","","03","폐업","0002","폐업","20171204","","","","569-7582","150","","서울특별시 강남구 대치동 921번지 오성빌딩 101호 ","서울특별시 강남구 선릉로 338 (대치동)","06199","24시 OK동물병원","2017-12-04 16:17:00","I","2018-08-31 23:59:59.0","","204487.46101324     ","444189.584180575    ","동물병원","","","000",""
"3220000","322000001020020012","20020911","","03","폐업","0002","폐업","20180615","","","","572-9975","40.5","","서울특별시 강남구 개포동 168-8번지 ","서울특별시 강남구 선릉로 42 (개포동)","","개포베스트동물병원","2018-06-15 16:06:39","I","2018-08-31 23:59:59.0","","205247.56973248     ","442351.271633064    ","동물병원","","","000",""
"3220000","322000001020000004","20001028","","01","영업/정상","0000","정상","","","","","02-545-8575","0","","서울특별시 강남구 논현동 90-6 로이빌딩","서울특별시 강남구 학동로 235, 로이빌딩 (논현동)","06053","강남25동물병원","2022-06-29 09:51:54","U","2021-12-07 00:01:00.0","","203025.984828814","445930.449607287","","","","",""
"3220000","322000001020110013","20111101","","03","폐업","0002","폐업","20220801","","","","583-7582","588","","서울특별시 강남구 논현동 125-2 2, 3층","서울특별시 강남구 학동로 138 (논현동)","06111","아크리스 동물의료센터","2022-08-12 17:11:30","U","2021-12-07 23:04:00.0","","202234.344286094","445560.953167159","","","","",""
"3220000","322000001020020013","20021018","","03","폐업","0002","폐업","20060111","","","","","34.31","","서울특별시 강남구 수서동 747번지 삼성(아)상가 101동 4호 ","서울특별시 강남구 광평로31길 27 (수서동,삼성(아)상가 101동 4호)","","수서동물병원","2006-01-11 15:05:57","I","2018-08-31 23:59:59.0","","207950.137458581    ","442526.253635088    ","동물병원","","","000",""
"3220000","322000001020120005","20120510","","03","폐업","0002","폐업","20120627","","","","","90","","서울특별시 강남구 역삼동 732-26번지 ","서울특별시 강남구 역삼로 235 (역삼동)","06225","위너스 동물병원","2012-06-27 10:18:36","I","2018-08-31 23:59:59.0","","203656.75936864     ","443931.11595826     ","동물병원","","","000",""
"3220000","322000001020030001","20030210","","03","폐업","0002","폐업","20081006","","","","","0","","서울특별시 강남구 도곡동 467-24번지 우성캐릭터119 상가128호 ","서울특별시 강남구 언주로 118 (도곡동,우성캐릭터119 상가128호)","","애니파크동물병원","2008-10-06 15:01:35","I","2018-08-31 23:59:59.0","","204518.8799802      ","442703.584823804    ","동물병원","","","000",""
"3220000","322000001020030002","20030414","","03","폐업","0002","폐업","20030722","","","","","0","","서울특별시 강남구 신사동 664-2   번지 2층 ","","","메리야사랑해동물병원","2003-07-22 12:56:04","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3220000","322000001020030003","20030221","","03","폐업","0002","폐업","20031113","","","","","0","","서울특별시 강남구 청담동 134-20번지 삼익아파트상가 149호 ","서울특별시 강남구 학동로101길 26 (청담동,삼익아파트상가 149호)","","SIC동물병원","2003-11-13 18:14:24","I","2018-08-31 23:59:59.0","","205034.15838707     ","446675.932361885    ","동물병원","","","000",""
"3220000","322000001020030004","20030117","","03","폐업","0002","폐업","20030904","","","","501-8275","0","","서울특별시 강남구 대치동 1201-8번지 ","","","대치베스트","2007-02-13 11:02:04","I","2018-08-31 23:59:59.0","","","","동물병원","","","000",""
"3220000","322000001020120009","20120813","","03","폐업","0002","폐업","20141226","","","","518-7500","124","","서울특별시 강남구 논현동 142-3번지 ","서울특별시 강남구 강남대로 536 (논현동)","135822","영동동물병원","2014-12-26 19:19:10","I","2018-08-31 23:59:59.0","","201903.35           ","445314.635          ","동물병원","","","000",""
"3220000","322000001019950002","19950306","","03","폐업","0002","폐업","20101228","","","","565-5791","0","","서울특별시 강남구 대치동 922-2번지 제1층 101호 ","서울특별시 강남구 선릉로66길 5 (대치동,제1층 101호)","","21세기종합동물병원","2010-12-28 16:12:55","I","2018-08-31 23:59:59.0","","204557.15371707     ","444037.215887537    ","동물병원","","","000",""
